Event	ID	Name			Wwise Object Path	Notes
	203475710	ev_conveyer_belt			\Default Work Unit\ev_conveyer_belt	
	546473655	ev_impact_move			\Default Work Unit\ev_impact_move	
	761977599	ev_bridge_fixed_01			\Default Work Unit\ev_bridge_fixed_01	
	794110178	ev_screaching_metal			\Default Work Unit\ev_screaching_metal	
	878682118	ev_servo			\Default Work Unit\ev_servo	
	1125063709	ev_mushroom			\Default Work Unit\ev_mushroom	
	1635355777	ev_switch_on			\Default Work Unit\ev_switch_on	
	1994831277	ev_sfx_birds			\Default Work Unit\ev_sfx_birds	
	2110301309	ev_amb_switcher			\Default Work Unit\ev_amb_switcher	
	2635617457	ev_whoosh			\Default Work Unit\ev_whoosh	
	2793993496	ev_sfx_running_water			\Default Work Unit\ev_sfx_running_water	
	3244770519	ev_machinery_move			\Default Work Unit\ev_machinery_move	
	3702741518	ev_birds_wings_flapping			\Default Work Unit\ev_birds_wings_flapping	
	3893023783	ev_seagulls			\Default Work Unit\ev_seagulls	

Switch Group	ID	Name			Wwise Object Path	Notes
	3132623609	amb_area			\Default Work Unit\amb_area	

Switch	ID	Name	Switch Group			Notes
	3273955074	hub_area	amb_area			
	3280944338	green_area	amb_area			
	3617620722	red_area	amb_area			
	3704253823	blue_area	amb_area			

Effect plug-ins	ID	Name	Type				Notes
	125247896	Spectrum - whoosh_02	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - whoosh_02_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_whoosh\Spectrum - whoosh_02		10984
	150453628	Spectrum_ambience_birds_chirping	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_ambience_birds_chirping_6E2618E3.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds\Spectrum_ambience_birds_chirping		13262
	177898016	Matter2D - sfx_amb_seagulls-002	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-002_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-002		7929
	195011568	Matter2D - sfx_amb_birds_wings_flapping-002	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_birds_wings_flapping-002_0D28E25F.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds_wings_flapping\Matter2D - sfx_amb_birds_wings_flapping-002		10191
	224567792	Matter2D - sfx_amb_seagulls-003	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-003_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-003		3384
	317469201	Spectrum_ambience_birds_chirping-001	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_ambience_birds_chirping-001_10A11573.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds\Spectrum_ambience_birds_chirping-001		11260
	317553922	Spectrum_ambience_birds_chirping-004	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_ambience_birds_chirping-004_067411EF.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds\Spectrum_ambience_birds_chirping-004		13391
	365078953	Matter2D - sfx_amb_seagulls	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls		6429
	370626416	Spectrum_wind_forrest_vegetation	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_wind_forrest_vegetation_6AF693E7.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\Spectrum_wind_forrest_vegetation		811012
	392369088	Spectrum - screaching_metal_03	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - screaching_metal_03_66BF105A.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_screaching_metal\Spectrum - screaching_metal_03		15834
	430924442	Spectrum - impact_move_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - impact_move_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_impact_move\Spectrum - impact_move_01		8509
	506994785	Spectrum - servo_move_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - servo_move_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_servo\Spectrum - servo_move_01		9498
	537259335	Spectrum - sfx_plant_grow_02	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_plant_grow_02_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Interactables\sfx_mushroom\sfx_mushroom_grow\Spectrum - sfx_plant_grow_02		17497
	554511978	Matter2D - sfx_amb_seagulls-006	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-006_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-006		6952
	606227974	Matter2D - sfx_amb_birds_wings_flapping-001	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_birds_wings_flapping-001_C0376E11.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds_wings_flapping\Matter2D - sfx_amb_birds_wings_flapping-001		11412
	657077841	Matter2D - sfx_amb_seagulls-001	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-001_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-001		4266
	668779060	Spectrum_sfx_conveyer_belt	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_sfx_conveyer_belt_6AF693E7.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Conveyer_Belt\Spectrum_sfx_conveyer_belt		348626
	709311407	Matter2D - sfx_amb_seagulls-004	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-004_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-004		4073
	709356173	Spectrum_ambience_birds_chirping-002	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_ambience_birds_chirping-002_3E956AEB.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_birds\Spectrum_ambience_birds_chirping-002		9360
	710267600	Spectrum - sfx_plant_grow_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_plant_grow_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Interactables\sfx_mushroom\sfx_mushroom_grow\Spectrum - sfx_plant_grow_01		16417
	712379345	Spectrum - screaching_metal_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - screaching_metal_01_0839D1BB.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_screaching_metal\Spectrum - screaching_metal_01		17088
	714852729	Matter2D - sfx_amb_seagulls-008	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-008_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-008		4284
	761359097	Spectrum - sfx_plant_skrink_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_plant_skrink_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Interactables\sfx_mushroom\sfx_mushroom_srink\Spectrum - sfx_plant_skrink_01		15230
	787196854	Spectrum - sfx_switch_on_end_position	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_switch_on_end_position_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Switches\sfx_switch_on\Spectrum - sfx_switch_on_end_position		1129
	798389682	Matter2D - sfx_amb_seagulls-007	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Matter2D - sfx_amb_seagulls-007_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\sfx_seagulls\Matter2D - sfx_amb_seagulls-007		4137
	835684440	Spectrum - whoosh_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - whoosh_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_whoosh\Spectrum - whoosh_01		12250
	866540893	Spectrum - sfx_bridge_fixed_01	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_bridge_fixed_01_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Interactables\Spectrum - sfx_bridge_fixed_01		9358
	870740259	Spectrum - screaching_metal_02	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - screaching_metal_02_0839D1BB.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Machinery\sfx_screaching_metal\Spectrum - screaching_metal_02		16783
	936217840	Spectrum_atmos_wind_calm_breezy	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_atmos_wind_calm_breezy_6AF693E7.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\sfx_amb\Spectrum_atmos_wind_calm_breezy		367398
	1016953576	Spectrum - sfx_plant_grow_03	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum - sfx_plant_grow_03_05842A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\Interactables\sfx_mushroom\sfx_mushroom_grow\Spectrum - sfx_plant_grow_03		17340
	1027518291	Spectrum_running_water	I:\Applications (x86)\Unity Projects\Collab Projects\new project colour\ProjectColour\Project Colour\Project Colour_WwiseProject\.cache\Windows\SFX\Spectrum_running_water_6AF693E7.wem		\Actor-Mixer Hierarchy\Default Work Unit\gameMix\Environment\AreaLoop\sfx_wind\Water\Spectrum_running_water		498792

